trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
4343,661,8,17-06-2023,147793,162885,
4344,391,19,30-12-2022,223542,228716,
4345,244,30,02-05-2023,701112,733970,
4346,204,61,05-11-2022,316757,329817,
4347,140,30,09-07-2023,470682,484988,
4348,202,72,02-08-2023,974898,978434,
4349,22,50,08-08-2023,788598,337271,09-08-2023
4350,443,69,11-06-2023,850250,860125,
4351,599,39,01-03-2023,836518,852471,
4352,417,18,11-04-2023,389553,250569,20-07-2023
4353,381,32,29-05-2023,208692,77474,06-07-2023
4354,120,7,21-05-2023,471045,200313,27-06-2023
4355,485,49,10-08-2023,290643,318350,
4356,59,50,14-02-2023,351394,362243,
4357,468,63,09-05-2023,146463,149834,
4358,235,36,29-06-2023,624925,641918,
4359,616,70,27-07-2023,401466,407597,
4360,539,68,25-07-2023,400424,107928,26-07-2023
4361,261,30,02-07-2023,279512,298702,
4362,710,1,19-10-2022,527025,253160,09-06-2023
4363,210,69,21-05-2023,781214,233198,12-07-2023
4364,101,67,18-06-2023,102328,157203,
4365,181,37,10-05-2023,257023,259842,
4366,394,32,09-08-2023,99887,138325,
4367,241,25,13-07-2023,683480,714837,
4368,518,4,27-06-2023,311774,338234,
4369,306,66,20-06-2023,87775,155515,
4370,306,11,06-07-2023,131388,155695,
4371,614,42,02-05-2023,179291,176449,18-07-2023
4372,562,71,11-04-2023,238919,241347,
4373,84,34,30-03-2023,161286,176386,
4374,298,21,05-07-2023,738172,729597,02-08-2023
4375,87,56,18-05-2023,510418,526958,
4376,730,27,23-06-2023,94289,101771,
4377,671,13,08-06-2023,686686,33043,19-07-2023
4378,337,8,01-07-2023,191106,194464,
4379,646,56,26-07-2023,514536,469415,30-07-2023
4380,707,51,26-03-2023,208075,252691,
4381,379,9,29-05-2023,158989,30655,02-07-2023
4382,407,67,12-06-2023,902572,912576,
4383,60,45,26-04-2023,875559,884095,
4384,460,20,10-06-2023,939665,959310,
4385,199,56,21-07-2023,964425,396336,11-08-2023
4386,708,23,01-01-2023,833593,842657,
4387,559,57,08-08-2023,77765,115842,
4388,232,50,06-05-2023,687167,709747,
4389,480,55,07-11-2022,226195,235951,
4390,168,63,26-07-2023,173557,198526,
4391,89,53,01-12-2022,310447,228276,15-01-2023
4392,712,66,11-04-2023,126200,190670,
4393,338,30,11-08-2023,177414,216372,
4394,8,60,13-03-2023,241161,280449,
4395,551,44,24-05-2023,555837,589090,
4396,81,68,10-07-2023,861104,875635,
4397,232,3,08-07-2023,203055,228162,
4398,379,13,06-05-2023,881503,890583,
4399,735,21,02-04-2023,947277,961331,
4400,719,8,26-11-2022,460026,475052,
4401,380,64,27-07-2023,267499,269934,
4402,644,55,21-07-2023,124308,128243,
4403,479,8,15-06-2023,766567,224945,08-07-2023
4404,478,70,25-05-2023,390086,433994,
4405,103,73,25-05-2023,144220,157949,
4406,708,33,28-04-2023,600635,614948,
4407,228,63,24-09-2022,363246,77129,21-10-2022
4408,70,21,27-02-2023,639824,650400,
4409,695,45,20-07-2023,117613,138062,
4410,142,16,19-07-2023,885784,228630,31-07-2023
4411,638,24,20-07-2023,966264,482073,06-08-2023
4412,643,73,20-01-2023,664211,676697,
4413,380,61,04-07-2023,685665,695562,
4414,276,31,29-04-2023,539283,563116,
4415,125,35,11-08-2023,330113,219618,11-08-2023
4416,1,66,11-07-2023,223264,257297,
4417,173,56,08-06-2023,659120,675846,
4418,335,57,25-05-2023,682063,691687,
4419,445,52,12-03-2023,448430,217979,13-07-2023
4420,249,28,09-12-2022,414335,463604,
4421,370,36,04-07-2023,771632,780819,
4422,347,49,07-08-2023,717660,186102,07-08-2023
4423,49,57,23-12-2022,854909,747074,11-03-2023
4424,23,51,30-06-2023,632677,644007,
4425,313,59,17-07-2023,566873,578520,
4426,65,20,27-07-2023,76076,115905,
4427,441,17,03-06-2023,412659,424147,
4428,728,49,03-08-2023,856829,727457,04-08-2023
4429,389,1,23-04-2023,431152,231253,13-06-2023
4430,557,16,13-04-2023,952140,172488,26-05-2023
4431,541,30,14-01-2023,591617,618355,
4432,64,42,24-02-2023,827864,79057,02-08-2023
4433,675,70,24-06-2023,403624,409796,
4434,424,47,17-06-2023,358291,56560,21-07-2023
4435,729,24,29-06-2023,854717,665006,05-07-2023
4436,377,73,11-08-2023,946410,374896,11-08-2023
4437,381,42,01-08-2023,515419,554657,
4438,549,65,12-05-2023,516571,520816,
4439,193,33,19-07-2023,379851,78802,07-08-2023
4440,729,40,14-01-2023,639138,484384,01-08-2023
4441,259,4,29-05-2023,973357,275040,11-07-2023
4442,739,14,07-08-2023,877246,296009,08-08-2023
4443,524,38,17-04-2023,779636,779915,
4444,249,56,13-12-2022,296952,348530,
4445,627,5,09-08-2023,456089,494230,
4446,613,64,16-04-2023,676156,679312,
4447,684,29,05-05-2023,264996,113089,24-05-2023
4448,494,19,11-03-2023,364190,166800,11-07-2023
4449,141,42,11-04-2023,582605,614429,
4450,466,37,06-06-2023,520137,271722,24-06-2023
4451,127,45,26-06-2023,783874,792163,
4452,281,35,05-08-2023,411109,425612,
4453,53,47,19-07-2023,69434,100791,
4454,747,59,19-06-2023,383865,399853,
4455,48,45,30-07-2023,302376,316912,
4456,559,55,05-08-2023,872415,736625,09-08-2023
4457,23,36,21-03-2023,411136,426607,
4458,108,72,07-02-2023,407252,424242,
4459,281,1,19-06-2023,188878,199679,
4460,102,20,24-06-2023,836521,73676,11-07-2023
4461,273,7,30-04-2023,68634,125271,
4462,180,3,02-08-2023,614373,619537,
4463,72,67,03-08-2023,778109,783585,
4464,341,46,05-08-2023,672852,688689,
4465,56,46,14-06-2023,312978,322086,
4466,283,73,15-06-2023,943903,109966,27-07-2023
4467,483,73,28-07-2023,210625,234367,
4468,36,57,04-05-2023,583714,278718,21-07-2023
4469,84,2,25-06-2023,971945,669017,09-08-2023
4470,204,60,29-08-2022,284221,307113,
4471,729,8,31-07-2023,959631,960381,
4472,257,9,13-07-2023,525388,337543,24-07-2023
4473,363,59,03-02-2023,754460,188878,23-04-2023
4474,639,46,22-06-2023,71160,130883,
4475,651,52,30-05-2023,378240,119651,19-06-2023
4476,329,42,29-07-2023,231332,249491,
4477,200,37,22-07-2023,711644,194313,29-07-2023
4478,503,20,31-03-2023,773365,790224,
4479,756,20,05-07-2023,97709,101181,
4480,632,44,26-07-2023,400342,417082,
4481,567,38,28-07-2023,680637,686913,
4482,407,23,06-06-2023,885330,793366,04-07-2023
4483,557,31,28-09-2022,715443,728154,
4484,274,36,21-03-2023,324460,356369,
4485,561,1,05-08-2023,366473,376339,
4486,738,36,28-05-2023,259095,272336,
4487,161,7,08-08-2023,316537,358405,
4488,196,17,22-07-2023,423356,462523,
4489,291,56,21-03-2023,753205,158618,20-07-2023
4490,204,60,27-07-2023,851871,857801,
4491,234,1,30-07-2023,907809,209386,06-08-2023
4492,275,39,27-05-2023,269829,284106,
4493,274,39,14-07-2023,250809,268976,
4494,746,47,17-06-2023,133047,137200,
4495,464,1,28-06-2023,727511,580760,03-07-2023
4496,715,62,02-08-2023,120902,154152,
4497,258,30,31-05-2023,999095,1007276,
4498,515,39,20-07-2023,638771,647520,
4499,362,71,01-02-2023,598649,605038,
4500,380,57,19-06-2023,202761,211675,
4501,698,12,21-05-2023,675541,687101,
4502,197,34,03-04-2023,613402,617481,
4503,521,26,30-11-2022,97616,105824,
4504,293,44,11-10-2022,778168,761602,17-03-2023
4505,402,22,22-05-2023,883907,884044,
4506,7,44,14-02-2023,464006,498511,
4507,372,9,05-07-2023,491029,494179,
4508,599,63,27-12-2022,781814,318252,23-07-2023
4509,455,64,08-06-2023,368052,355647,17-06-2023
4510,443,13,23-07-2023,819505,241015,04-08-2023
4511,257,10,23-05-2023,196980,221486,
4512,729,53,08-11-2022,752445,92133,24-02-2023
4513,68,66,26-11-2022,232833,259538,
4514,565,14,21-01-2023,708861,419475,10-06-2023
4515,506,24,03-05-2023,920613,205907,08-06-2023
4516,18,41,19-07-2023,331158,364507,
4517,729,73,16-11-2022,91363,76856,16-07-2023
4518,79,52,31-07-2023,182324,220814,
4519,163,45,19-03-2023,793940,805429,
4520,196,53,18-06-2023,823576,850284,
4521,23,65,07-05-2023,123151,153789,
4522,686,27,02-12-2022,859810,464370,10-03-2023
4523,105,66,20-01-2023,337197,353675,
4524,420,69,17-05-2023,623712,623986,
4525,77,35,19-01-2023,600018,609799,
4526,193,37,08-08-2023,966132,987760,
4527,249,67,26-02-2023,786032,789167,
4528,104,6,08-08-2023,744497,749374,
4529,584,14,29-04-2023,154319,181255,
4530,508,44,30-06-2023,814489,715922,24-07-2023
4531,322,25,10-08-2023,340071,367715,
4532,589,7,25-04-2023,617914,633565,
4533,731,59,11-01-2023,800779,188537,22-06-2023
4534,27,59,12-07-2023,382233,391105,
4535,750,23,23-05-2023,673444,684396,
4536,488,73,21-11-2022,764635,87280,26-04-2023
4537,601,47,13-07-2023,349058,377990,
4538,5,6,18-06-2023,280870,287768,
4539,440,25,09-08-2023,945678,251994,09-08-2023
4540,601,2,18-02-2023,448029,417984,28-03-2023
4541,749,34,07-07-2023,404036,415983,
4542,643,24,05-02-2023,796900,805996,
4543,531,51,21-07-2023,225869,228808,
4544,674,5,09-07-2023,143201,192840,
4545,15,46,06-08-2023,96867,107259,
4546,602,25,21-05-2023,121766,131684,
4547,23,47,26-03-2023,352955,396188,
4548,453,28,20-04-2023,593689,631957,
4549,519,1,08-02-2023,937123,493109,25-05-2023
4550,82,4,10-01-2023,126471,132895,
4551,438,68,15-06-2023,768398,769598,
4552,18,28,08-04-2023,247023,259236,
4553,31,40,01-12-2022,314596,334084,
4554,5,57,17-07-2023,344058,365375,
4555,375,47,04-07-2023,539250,346075,22-07-2023
4556,353,49,02-02-2023,488643,413291,11-06-2023
4557,397,38,02-03-2023,989012,352056,13-03-2023
4558,411,12,26-05-2023,964153,727368,01-08-2023
4559,221,34,17-07-2023,364143,364358,
4560,66,68,05-04-2023,173874,191266,
4561,418,38,07-04-2023,206330,208491,
4562,235,34,09-08-2023,137885,195121,
4563,226,3,04-07-2023,460721,505452,
4564,183,39,27-06-2023,480282,500215,
4565,350,58,14-05-2023,221313,208706,18-05-2023
4566,701,58,19-06-2023,220097,237222,
4567,682,42,20-06-2023,403586,265482,09-08-2023
4568,594,69,30-11-2022,198046,213475,
4569,401,18,11-08-2023,661381,692861,
4570,212,33,03-01-2023,146132,109761,13-07-2023
4571,214,50,04-07-2023,53035,54137,
4572,614,23,04-06-2023,176720,186090,
4573,625,45,05-08-2023,634948,648048,
4574,728,11,24-07-2023,325917,346052,
4575,25,33,16-05-2023,72576,90602,
4576,753,73,08-05-2023,977873,987816,
4577,586,21,27-05-2023,777953,610615,14-07-2023
4578,345,12,08-07-2023,685426,722536,
4579,567,71,21-07-2023,774443,784515,
4580,500,43,19-05-2023,84299,100709,
4581,312,27,20-02-2023,752522,766620,
4582,75,44,29-07-2023,630635,191046,31-07-2023
4583,416,23,08-03-2023,495011,497771,
4584,671,20,06-04-2023,868592,220101,30-07-2023
4585,464,61,25-04-2023,122477,130054,
4586,145,36,22-06-2023,902757,611415,02-07-2023
4587,722,31,21-03-2023,313267,353982,
4588,322,43,17-07-2023,309322,325729,
4589,498,34,11-03-2023,75112,101104,
4590,551,20,17-01-2023,58996,120070,
4591,489,40,22-01-2023,378500,182272,05-03-2023
4592,651,44,09-08-2023,846574,36869,11-08-2023
4593,58,17,06-08-2023,173394,194951,
4594,690,28,02-07-2023,845032,709000,10-07-2023
4595,466,22,19-06-2023,200224,213572,
4596,368,22,30-07-2023,458380,305922,30-07-2023
4597,581,11,26-04-2023,504018,52043,30-06-2023
4598,562,35,05-05-2023,610688,628443,
4599,86,30,14-05-2023,987002,156729,29-05-2023
4600,319,35,06-07-2023,178358,208250,
4601,166,44,21-09-2022,542781,515880,14-02-2023
4602,365,40,22-07-2023,499283,505701,
4603,479,4,16-10-2022,101351,141537,
4604,471,73,22-01-2023,642956,672261,
4605,154,12,01-08-2023,216742,253532,
4606,459,52,04-06-2023,244823,142497,28-06-2023
4607,509,2,01-03-2023,239219,239393,
4608,46,58,23-06-2023,561173,596659,
4609,597,50,15-07-2023,469753,403727,08-08-2023
4610,577,34,19-05-2023,626290,358911,17-07-2023
4611,505,63,19-02-2023,108101,145123,
4612,425,44,24-07-2023,659486,666809,
4613,312,47,08-07-2023,615440,644769,
4614,89,8,05-11-2022,840228,865768,
4615,401,6,11-08-2023,212215,237511,
4616,489,7,23-12-2022,56048,41722,21-03-2023
4617,379,15,01-07-2023,336154,365293,
4618,622,48,19-05-2023,72965,88841,
4619,274,18,17-03-2023,402305,405135,
4620,3,17,27-12-2022,475265,404232,27-12-2022
4621,445,37,30-03-2023,430837,146329,10-04-2023
4622,200,55,14-07-2023,911497,931244,
4623,478,32,22-06-2023,695045,436667,04-08-2023
4624,325,4,14-01-2023,432500,438238,
4625,30,1,05-07-2023,299382,134302,17-07-2023
4626,368,12,20-06-2023,433094,467758,
4627,69,21,21-06-2023,293098,311503,
4628,727,21,07-07-2023,445201,401659,05-08-2023
4629,40,52,27-04-2023,929194,236008,04-05-2023
4630,340,55,17-07-2023,886415,468119,19-07-2023
4631,81,56,17-07-2023,138130,140187,
4632,541,13,21-01-2023,349969,361833,
4633,307,49,15-12-2022,474574,501913,
4634,453,61,30-06-2023,582785,107908,01-07-2023
4635,524,26,29-11-2022,955998,958764,
4636,317,46,01-06-2023,590772,496126,02-07-2023
4637,679,63,07-08-2023,989692,1003155,
4638,687,61,21-07-2023,795140,171225,09-08-2023
4639,659,40,13-07-2023,367431,406162,
4640,707,25,15-07-2023,665535,668549,
4641,353,9,22-04-2023,120575,145674,
4642,85,73,13-07-2023,603896,615758,
4643,402,25,21-04-2023,195303,254774,
4644,512,41,14-07-2023,464434,437002,25-07-2023
4645,571,70,09-08-2023,668594,695606,
4646,715,12,07-07-2023,298103,328887,
4647,23,20,20-07-2023,254893,32242,03-08-2023
4648,306,64,19-06-2023,726690,545552,29-06-2023
4649,618,28,18-06-2023,356003,269489,08-07-2023
4650,42,15,22-06-2023,288323,290914,
4651,236,32,02-01-2023,247727,266652,
4652,554,46,23-07-2023,171640,183684,
4653,453,37,23-02-2023,259638,280520,
4654,439,22,26-02-2023,745076,747897,
4655,513,8,22-05-2023,515195,538623,
4656,10,55,10-05-2023,679908,686361,
4657,631,11,11-08-2023,904406,271983,11-08-2023
4658,571,60,06-08-2023,467360,469371,
4659,69,63,07-06-2023,234467,245025,
4660,698,68,23-04-2023,320423,364685,
4661,74,53,18-07-2023,730141,759662,
4662,224,57,07-03-2023,301047,301832,
4663,228,21,04-11-2022,949576,955797,
4664,740,57,12-05-2023,415563,440653,
4665,125,10,07-08-2023,558654,561344,
4666,56,35,15-07-2023,868148,713139,25-07-2023
4667,26,13,30-07-2023,947943,553679,03-08-2023
4668,670,13,20-05-2023,647404,667107,
4669,657,46,06-07-2023,205554,38142,19-07-2023
4670,732,59,28-05-2023,676108,467898,18-06-2023
4671,29,13,04-06-2023,911971,163582,01-07-2023
4672,383,9,17-04-2023,524288,302168,07-08-2023
4673,130,67,24-06-2023,674368,691658,
4674,321,41,07-04-2023,413653,421910,
4675,466,21,19-06-2023,880037,544542,20-07-2023
4676,196,12,11-05-2023,390038,424544,
4677,193,22,24-07-2023,900207,713442,01-08-2023
4678,732,51,24-05-2023,346853,356069,
4679,383,73,11-06-2023,823060,564083,18-06-2023
4680,499,3,29-07-2023,110162,133535,
4681,721,41,09-07-2023,755660,557789,10-08-2023
4682,402,49,13-06-2023,439517,455335,
4683,641,43,19-02-2023,224258,248224,
4684,172,11,08-06-2023,647484,332000,10-08-2023
4685,652,28,07-02-2023,212306,257241,
4686,300,53,06-08-2023,918645,941979,
4687,79,14,07-08-2023,545912,553108,
4688,302,26,23-04-2023,165118,170674,
4689,129,42,11-07-2023,848844,527833,06-08-2023
4690,149,36,18-08-2022,278815,299026,
4691,82,29,02-02-2023,194846,213178,
4692,242,36,10-07-2023,784886,804696,
4693,411,22,27-04-2023,950000,483391,15-05-2023
4694,125,17,06-08-2023,115419,164548,
4695,162,15,28-07-2023,387015,405095,
4696,124,23,11-08-2023,939701,946293,
4697,27,15,21-03-2023,69000,81178,
4698,621,57,24-04-2023,58278,101920,
4699,110,65,28-06-2023,259178,287761,
4700,668,14,21-06-2023,488872,87858,06-08-2023
4701,224,11,18-03-2023,921376,927588,
4702,533,3,09-07-2023,135096,160353,
4703,111,60,24-02-2023,116919,129336,
4704,259,4,25-05-2023,947914,968123,
4705,314,5,18-06-2023,355906,376557,
4706,557,3,13-06-2023,56573,81356,
4707,89,72,05-08-2023,954804,212161,06-08-2023
4708,408,41,04-07-2023,637323,581956,03-08-2023
4709,525,50,25-04-2023,434857,441475,
4710,177,43,23-07-2023,706065,738408,
4711,438,13,21-12-2022,99332,120973,
4712,543,57,13-07-2023,812410,820671,
4713,632,50,20-07-2023,403549,456303,
4714,15,32,06-08-2023,633070,665882,
4715,564,58,24-11-2022,87090,99400,
4716,421,27,14-06-2023,208642,210668,
4717,58,19,06-08-2023,674524,356394,10-08-2023
4718,449,52,14-07-2023,235873,260913,
4719,512,57,24-06-2023,502470,507614,
4720,331,46,10-06-2023,379217,405586,
4721,697,71,15-01-2023,941639,56426,15-03-2023
4722,295,6,31-07-2023,788635,789417,
4723,505,62,30-09-2022,491983,502430,
4724,433,68,07-06-2023,403529,411214,
4725,155,42,28-02-2023,297712,305938,
4726,699,2,02-08-2023,639677,381322,11-08-2023
4727,478,69,12-06-2023,559648,564166,
4728,638,49,29-01-2023,708534,700849,20-04-2023
4729,553,34,09-11-2022,935619,80318,22-05-2023
4730,383,61,21-04-2023,249700,211934,04-08-2023
4731,562,57,06-11-2022,354740,377331,
4732,217,36,15-12-2022,775249,364468,29-01-2023
4733,750,70,17-07-2023,753069,31463,10-08-2023
4734,95,17,13-07-2023,580420,590982,
4735,142,30,30-04-2023,137406,154094,
4736,86,2,07-08-2023,457667,474080,
4737,68,22,23-02-2023,904612,792653,11-08-2023
4738,54,63,15-07-2023,866078,882342,
4739,259,35,12-03-2023,411114,142215,03-05-2023
4740,142,9,05-03-2023,603280,77715,20-06-2023
4741,641,59,29-09-2022,669923,354529,21-10-2022
4742,183,20,24-06-2023,208031,224985,
4743,343,62,11-04-2023,841049,137654,03-05-2023
4744,179,15,19-03-2023,912742,304385,03-04-2023
4745,716,73,24-06-2023,166605,220367,
4746,74,22,08-08-2023,175670,208112,
4747,24,41,06-06-2023,302721,305256,
4748,712,51,01-03-2023,539317,329231,25-07-2023
4749,8,15,31-03-2023,133112,167792,
4750,159,57,13-07-2023,864235,876173,
4751,305,43,05-07-2023,441201,160194,31-07-2023
4752,376,72,19-05-2023,543688,147034,21-06-2023
4753,178,20,26-06-2023,77322,110326,
4754,516,39,09-09-2022,440483,446924,
4755,450,63,06-12-2022,707303,718187,
4756,132,43,13-07-2023,258433,271938,
4757,300,57,18-07-2023,200613,210708,
4758,221,53,31-05-2023,407896,410363,
4759,204,63,04-12-2022,326804,356589,
4760,349,52,04-08-2023,567101,588099,
4761,163,43,17-07-2023,382176,409159,
4762,361,10,11-10-2022,763762,766574,
4763,374,17,10-04-2023,351954,378315,
4764,38,18,14-01-2023,97373,99010,
4765,623,37,16-05-2023,520081,521520,
4766,615,18,22-05-2023,153980,102500,15-06-2023
4767,184,7,10-08-2023,532843,293072,11-08-2023
4768,660,34,08-08-2023,637570,48332,08-08-2023
4769,32,72,03-05-2023,429444,446249,
4770,278,41,17-02-2023,530384,458257,24-05-2023
4771,313,35,02-07-2023,434487,471870,
4772,222,32,03-08-2023,604730,613234,
4773,283,24,03-07-2023,174122,219934,
4774,532,5,11-08-2023,978129,988738,
4775,365,20,15-04-2023,254391,284754,
4776,150,30,15-12-2022,986603,996800,
4777,580,35,15-06-2023,566952,598264,
4778,64,43,23-11-2022,276273,305937,
4779,42,61,14-10-2022,723488,732764,
4780,234,62,06-08-2023,714942,717150,
4781,162,8,09-08-2023,317153,329164,
4782,238,64,05-08-2023,108375,155314,
4783,325,51,13-01-2023,704300,556840,05-05-2023
4784,500,66,03-06-2023,212611,222769,
4785,526,31,07-01-2023,741524,770587,
4786,315,30,09-08-2023,918464,370644,09-08-2023
4787,725,14,02-05-2023,804249,806516,
4788,329,60,20-07-2023,407316,428121,
4789,386,57,25-03-2023,928247,472819,13-04-2023
4790,312,44,02-08-2023,637499,377361,03-08-2023
4791,318,29,28-02-2023,919098,931419,
4792,682,26,09-05-2023,210859,126958,03-06-2023
4793,1,55,10-12-2022,532580,447477,18-06-2023
4794,338,17,10-08-2023,488885,442191,11-08-2023
4795,750,12,27-12-2022,534517,546812,
4796,146,60,14-05-2023,614079,655488,
4797,707,13,13-05-2023,512250,542799,
4798,614,27,09-04-2023,147659,136976,23-07-2023
4799,187,1,09-04-2023,731195,465247,21-07-2023
4800,499,61,08-06-2023,996280,997621,
4801,527,69,15-03-2023,152648,50782,15-05-2023
4802,4,40,12-07-2023,327197,364437,
4803,321,60,09-04-2023,328684,352039,
4804,558,72,15-07-2023,189661,192727,
4805,10,46,22-04-2023,128625,183131,
4806,538,14,10-04-2023,540518,563055,
4807,643,44,02-07-2023,794856,798558,
4808,76,60,03-02-2023,588987,102177,28-04-2023
4809,567,73,28-05-2023,462235,481696,
4810,189,55,27-05-2023,762687,763961,
4811,348,37,19-06-2023,294084,315294,
4812,606,62,09-08-2023,149803,166929,
