payment_id,subscription_id,amount,payment_date
6123,4782,47.99,12-07-2023
6124,4783,12.49,26-06-2023
6125,4784,4.49,16-07-2023
6126,4785,6.49,26-07-2023
6127,4786,499,29-07-2023
6128,4787,1539.99,10-07-2023
6129,4788,4.49,28-06-2023
6130,4788,4.49,28-07-2023
6131,4789,19.99,10-06-2023
6132,4790,19.99,21-05-2023
6133,4791,59.99,17-06-2023
6134,4792,5299.99,08-06-2023
6135,4793,47.99,18-06-2023
6136,4794,17.99,05-05-2023
6137,4795,2749.99,29-06-2023
6138,4796,19.99,09-07-2023
6139,4797,10.99,21-06-2023
6140,4798,13.99,11-07-2023
6141,4799,1539.99,28-06-2023
6142,4800,6.49,27-07-2023
6143,4801,3.99,29-05-2023
6144,4801,3.99,28-06-2023
6145,4801,3.99,28-07-2023
6146,4802,42.99,07-06-2023
6147,4803,2749.99,06-05-2023
6148,4804,2749.99,23-07-2023
6149,4805,22.49,18-05-2023
6150,4806,3899,18-06-2023
6151,4807,4.99,27-06-2023
6152,4807,4.99,27-07-2023
6153,4808,24.99,01-07-2023
6154,4809,548.99,02-06-2023
6155,4809,548.99,02-07-2023
6156,4810,24.99,20-06-2023
6157,4811,17.99,23-05-2023
6158,4812,17.99,18-05-2023
6159,4813,4.49,21-05-2023
6160,4813,4.49,20-06-2023
6161,4813,4.49,20-07-2023
6162,4814,24.99,08-06-2023
6163,4815,22.49,03-06-2023
6164,4816,13.99,23-05-2023
6165,4817,6.49,19-06-2023
6166,4817,6.49,19-07-2023
6167,4818,4.49,31-05-2023
6168,4818,4.49,30-06-2023
6169,4818,4.49,30-07-2023
6170,4819,47.99,12-05-2023
6171,4820,17.99,02-06-2023
6172,4821,548.99,13-06-2023
6173,4821,548.99,13-07-2023
6174,4822,37.99,22-06-2023
6175,4823,19.99,23-07-2023
6176,4824,2749.99,09-05-2023
6177,4825,10.99,03-07-2023
6178,4826,24.99,09-06-2023
6179,4827,47.99,02-06-2023
6180,4828,3899,17-06-2023
6181,4829,6.49,30-05-2023
6182,4829,6.49,29-06-2023
6183,4829,6.49,29-07-2023
6184,4830,31.99,07-05-2023
6185,4831,12.49,25-07-2023
6186,4832,42.99,27-06-2023
6187,4833,1539.99,02-06-2023
6188,4834,5299.99,24-06-2023
6189,4835,12.49,18-07-2023
6190,4836,499,20-05-2023
6191,4836,499,19-06-2023
6192,4836,499,19-07-2023
6193,4837,24.99,04-05-2023
6194,4838,13.99,06-07-2023
6195,4839,59.99,21-06-2023
6196,4840,4.49,04-07-2023
6197,4841,31.99,23-07-2023
6198,4842,22.49,10-06-2023
6199,4843,59.99,21-06-2023
6200,4844,6.49,22-06-2023
6201,4844,6.49,22-07-2023
6202,4845,3.99,12-05-2023
6203,4845,3.99,11-06-2023
6204,4845,3.99,11-07-2023
6205,4846,3.99,10-06-2023
6206,4846,3.99,10-07-2023
6207,4847,19.99,21-07-2023
6208,4848,4.99,12-07-2023
6209,4849,24.99,10-07-2023
6210,4850,24.99,05-07-2023
6211,4851,31.99,08-06-2023
6212,4852,6.49,15-06-2023
6213,4852,6.49,15-07-2023
6214,4853,19.99,17-05-2023
6215,4854,59.99,03-07-2023
6216,4855,6.49,03-05-2023
6217,4855,6.49,02-06-2023
6218,4855,6.49,02-07-2023
6219,4857,24.99,19-05-2023
6220,4858,548.99,25-05-2023
6221,4858,548.99,24-06-2023
6222,4858,548.99,24-07-2023
6223,4859,24.99,27-06-2023
6224,4860,22.49,04-06-2023
6225,4861,22.49,29-05-2023
6226,4862,13.99,27-05-2023
6227,4863,1539.99,31-07-2023
6228,4864,3899,20-07-2023
6229,4865,4.99,17-07-2023
6230,4866,3899,26-05-2023
6231,4867,37.99,29-06-2023
6232,4868,10.99,02-05-2023
6233,4868,10.99,31-07-2023
6234,4869,24.99,22-07-2023
6235,4870,17.99,13-05-2023
6236,4871,47.99,16-05-2023
6237,4872,31.99,04-07-2023
6238,4873,6.49,04-07-2023
6239,4874,19.99,18-07-2023
6240,4875,42.99,19-07-2023
6241,4876,1539.99,19-07-2023
6242,4877,10.99,18-06-2023
6243,4878,42.99,06-07-2023
6244,4879,6.49,31-07-2023
6245,4880,31.99,26-06-2023
6246,4881,3.99,20-07-2023
6247,4882,3899,25-07-2023
6248,4883,13.99,30-06-2023
6249,4884,37.99,12-07-2023
6250,4885,2749.99,29-05-2023
6251,4886,17.99,20-07-2023
6252,4887,6.49,04-07-2023
6253,4888,17.99,29-06-2023
6254,4889,2749.99,31-05-2023
6255,4890,3899,29-05-2023
6256,4891,3.99,26-07-2023
6257,4892,1999,29-05-2023
6258,4893,3.99,03-07-2023
6259,4894,19.99,21-07-2023
6260,4895,47.99,28-05-2023
6261,4897,1999,02-07-2023
6262,4898,3.99,26-05-2023
6263,4898,3.99,25-06-2023
6264,4898,3.99,25-07-2023
6265,4899,37.99,18-05-2023
6266,4900,12.49,29-05-2023
6267,4901,37.99,11-06-2023
6268,4902,17.99,11-05-2023
6269,4903,22.49,08-05-2023
6270,4904,2749.99,23-05-2023
6271,4905,22.49,13-05-2023
6272,4906,12.49,10-06-2023
6273,4907,499,10-05-2023
6274,4907,499,09-06-2023
6275,4907,499,09-07-2023
6276,4908,3.99,31-05-2023
6277,4908,3.99,30-06-2023
6278,4908,3.99,30-07-2023
6279,4909,2749.99,02-05-2023
6280,4910,4.49,09-06-2023
6281,4910,4.49,09-07-2023
6282,4911,10.99,28-07-2023
6283,4912,5299.99,25-06-2023
6284,4913,1999,24-05-2023
6285,4914,17.99,15-05-2023
6286,4915,17.99,17-06-2023
6287,4916,548.99,13-07-2023
6288,4917,31.99,06-05-2023
6289,4918,17.99,17-05-2023
6290,4919,1199,17-07-2023
6291,4920,548.99,26-07-2023
6292,4921,10.99,29-05-2023
6293,4922,3899,15-06-2023
6294,4923,10.99,18-05-2023
6295,4924,499,16-06-2023
6296,4924,499,16-07-2023
6297,4926,2749.99,26-07-2023
6298,4927,3899,12-05-2023
6299,4928,5299.99,03-05-2023
6300,4929,3.99,31-05-2023
6301,4929,3.99,30-06-2023
6302,4929,3.99,30-07-2023
6303,4930,31.99,15-07-2023
6304,4931,1999,24-06-2023
6305,4932,2749.99,16-06-2023
6306,4933,37.99,13-07-2023
6307,4934,4.49,07-06-2023
6308,4934,4.49,07-07-2023
6309,4935,3899,03-05-2023
6310,4936,6.49,13-07-2023
6311,4937,13.99,18-05-2023
6312,4938,17.99,16-07-2023
6313,4939,4.99,11-05-2023
6314,4939,4.99,10-06-2023
6315,4939,4.99,10-07-2023
6316,4941,1539.99,27-06-2023
6317,4942,3899,23-06-2023
6318,4943,3.99,16-07-2023
6319,4944,548.99,24-07-2023
6320,4945,4.49,26-06-2023
6321,4945,4.49,26-07-2023
6322,4946,499,24-06-2023
6323,4946,499,24-07-2023
6324,4947,1199,02-06-2023
6325,4948,59.99,16-06-2023
6326,4949,3899,24-07-2023
6327,4950,17.99,26-06-2023
6328,4951,31.99,01-06-2023
6329,4952,5299.99,29-06-2023
6330,4953,1539.99,14-07-2023
6331,4954,22.49,30-06-2023
6332,4955,548.99,16-06-2023
6333,4955,548.99,16-07-2023
6334,4956,12.49,28-07-2023
6335,4957,1999,06-06-2023
6336,4958,5299.99,24-05-2023
6337,4959,4.49,09-07-2023
6338,4960,3899,06-06-2023
6339,4961,6.49,02-05-2023
6340,4961,6.49,01-06-2023
6341,4961,6.49,01-07-2023
6342,4961,6.49,31-07-2023
6343,4962,59.99,20-06-2023
6344,4963,37.99,13-05-2023
6345,4964,22.49,25-07-2023
6346,4965,1999,16-07-2023
6347,4966,19.99,09-06-2023
6348,4967,59.99,14-06-2023
6349,4968,13.99,26-07-2023
6350,4969,42.99,16-07-2023
6351,4970,1999,09-07-2023
6352,4972,5299.99,03-07-2023
6353,4973,4.99,17-05-2023
6354,4973,4.99,16-06-2023
6355,4973,4.99,16-07-2023
6356,4974,59.99,18-05-2023
6357,4975,47.99,24-07-2023
6358,4976,37.99,29-07-2023
6359,4977,499,05-05-2023
6360,4977,499,04-06-2023
6361,4977,499,04-07-2023
6362,4978,1999,26-06-2023
6363,4979,13.99,21-06-2023
6364,4980,37.99,18-07-2023
6365,4981,5299.99,25-07-2023
6366,4982,12.49,31-05-2023
6367,4983,2749.99,15-07-2023
6368,4984,3.99,10-06-2023
6369,4984,3.99,10-07-2023
6370,4985,5299.99,16-07-2023
6371,4986,37.99,13-06-2023
6372,4987,22.49,28-05-2023
6373,4988,19.99,04-06-2023
6374,4989,10.99,22-07-2023
6375,4990,1999,22-07-2023
6376,4991,1999,26-06-2023
6377,4992,22.49,28-06-2023
6378,4993,37.99,29-05-2023
6379,4994,548.99,11-05-2023
6380,4994,548.99,10-06-2023
6381,4994,548.99,10-07-2023
6382,4995,1539.99,15-07-2023
6383,4996,47.99,23-06-2023
6384,4997,548.99,09-07-2023
6385,4998,13.99,09-07-2023
6386,4999,6.49,17-05-2023
6387,4999,6.49,16-06-2023
6388,4999,6.49,16-07-2023
6389,5000,2749.99,17-05-2023
6390,5001,1199,27-06-2023
6391,5002,42.99,10-05-2023
6392,5003,13.99,18-07-2023
6393,5004,24.99,15-05-2023
6394,5005,2749.99,26-07-2023
6395,5006,17.99,28-05-2023
6396,5007,19.99,31-07-2023
6397,5008,42.99,04-05-2023
6398,5009,4.99,19-05-2023
6399,5009,4.99,18-06-2023
6400,5009,4.99,18-07-2023
6401,5010,22.49,21-07-2023
6402,5011,10.99,05-06-2023
6403,5012,1999,05-05-2023
6404,5013,12.49,01-05-2023
6405,5013,12.49,30-07-2023
6406,5014,3.99,01-05-2023
6407,5014,3.99,31-05-2023
6408,5014,3.99,30-06-2023
6409,5014,3.99,30-07-2023
6410,5015,4.49,05-06-2023
6411,5015,4.49,05-07-2023
6412,5016,19.99,20-05-2023
6413,5017,37.99,22-05-2023
6414,5018,31.99,28-07-2023
6415,5019,42.99,30-06-2023
6416,5020,499,01-06-2023
6417,5020,499,01-07-2023
6418,5020,499,31-07-2023
6419,5021,6.49,30-05-2023
6420,5021,6.49,29-06-2023
6421,5021,6.49,29-07-2023
6422,5022,42.99,20-05-2023
6423,5023,4.99,24-06-2023
6424,5023,4.99,24-07-2023
6425,5024,37.99,20-05-2023
6426,5025,31.99,31-07-2023
6427,5026,499,02-05-2023
6428,5026,499,01-06-2023
6429,5026,499,01-07-2023
6430,5026,499,31-07-2023
6431,5027,3899,14-05-2023
6432,5028,19.99,24-06-2023
6433,5029,548.99,16-05-2023
6434,5029,548.99,15-06-2023
6435,5029,548.99,15-07-2023
6436,5030,1539.99,29-06-2023
6437,5031,4.99,22-05-2023
6438,5031,4.99,21-06-2023
6439,5031,4.99,21-07-2023
6440,5032,10.99,16-06-2023
6441,5033,548.99,01-07-2023
6442,5033,548.99,31-07-2023
6443,5034,10.99,10-07-2023
6444,5035,37.99,01-07-2023
6445,5036,47.99,26-07-2023
6446,5037,5299.99,22-05-2023
6447,5038,4.99,07-06-2023
6448,5038,4.99,07-07-2023
6449,5039,3.99,28-05-2023
6450,5039,3.99,27-06-2023
6451,5039,3.99,27-07-2023
6452,5040,4.49,03-05-2023
6453,5040,4.49,02-06-2023
6454,5040,4.49,02-07-2023
6455,5041,548.99,03-05-2023
6456,5041,548.99,02-06-2023
6457,5041,548.99,02-07-2023
6458,5042,37.99,14-06-2023
6459,5043,17.99,26-07-2023
6460,5044,59.99,25-06-2023
6461,5045,4.99,06-05-2023
6462,5045,4.99,05-06-2023
6463,5045,4.99,05-07-2023
6464,5046,19.99,15-06-2023
6465,5047,47.99,07-06-2023
6466,5048,3899,17-05-2023
6467,5049,22.49,11-05-2023
6468,5050,22.49,25-07-2023
6469,5051,22.49,22-07-2023
6470,5052,548.99,24-06-2023
6471,5052,548.99,24-07-2023
6472,5053,42.99,14-05-2023
6473,5054,5299.99,26-06-2023
6474,5055,17.99,31-05-2023
6475,5056,59.99,14-05-2023
6476,5057,24.99,03-05-2023
6477,5058,24.99,18-06-2023
6478,5059,6.49,09-07-2023
6479,5060,10.99,06-06-2023
6480,5061,3899,26-06-2023
6481,5062,499,12-06-2023
6482,5062,499,12-07-2023
6483,5063,42.99,07-07-2023
6484,5064,4.99,01-07-2023
6485,5064,4.99,31-07-2023
6486,5065,4.99,27-07-2023
6487,5066,5299.99,10-07-2023
6488,5067,1199,27-06-2023
6489,5068,6.49,22-07-2023
6490,5069,22.49,16-07-2023
6491,5070,499,12-07-2023
6492,5071,37.99,15-06-2023
6493,5072,1999,06-05-2023
6494,5073,31.99,27-06-2023
6495,5074,24.99,01-05-2023
6496,5075,4.99,15-05-2023
6497,5075,4.99,14-06-2023
6498,5075,4.99,14-07-2023
6499,5076,5299.99,06-05-2023
6500,5077,22.49,14-05-2023
6501,5078,24.99,11-06-2023
6502,5079,4.49,25-07-2023
6503,5080,24.99,21-05-2023
6504,5081,42.99,07-05-2023
6505,5082,37.99,24-06-2023
6506,5083,2749.99,08-05-2023
6507,5084,548.99,08-05-2023
6508,5084,548.99,07-06-2023
6509,5084,548.99,07-07-2023
6510,5085,1999,23-07-2023
6511,5086,42.99,30-06-2023
6512,5087,3.99,23-07-2023
6513,5088,37.99,01-05-2023
6514,5089,47.99,13-06-2023
6515,5090,1199,07-06-2023
6516,5091,548.99,04-07-2023
6517,5092,10.99,10-05-2023
6518,5093,12.49,14-07-2023
6519,5094,1199,19-07-2023
6520,5095,13.99,18-05-2023
6521,5096,4.49,09-05-2023
6522,5096,4.49,08-06-2023
6523,5096,4.49,08-07-2023
6524,5097,42.99,05-07-2023
6525,5098,42.99,30-07-2023
6526,5099,22.49,18-06-2023
6527,5100,59.99,19-07-2023
